experiment,git_hash,seed,tta_level,train_epochs,batch_size,lr,momentum,weight_decay,label_smoothing,whiten_bias_epochs,gpu_name,gpu_count,instance,run,total_time_seconds,final_tta_acc
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,20,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,20,4.219642270565033,0.9375999569892883
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,21,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,21,4.22548983001709,0.9401999711990356
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,22,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,22,4.138390505313874,0.9386000037193298
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,23,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,23,4.225091585397721,0.9405999779701233
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,24,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,24,4.220546054363251,0.9440999627113342
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,0,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,0,11.874935226440426,0.9382999539375305
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,1,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,1,3.9720011942386626,0.9390999674797058
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,2,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,2,3.8966656279563905,0.9394999742507935
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,3,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,3,3.984921472787857,0.9416999816894531
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,4,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,4,3.9910089511871343,0.94159996509552
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,5,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,5,3.9969283740520476,0.9366999864578247
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,6,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,6,4.005244354248046,0.9400999546051025
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,7,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,7,3.927900316238403,0.9380999803543091
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,8,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,8,4.019464186191559,0.9387999773025513
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,9,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,9,4.020653392791749,0.9394999742507935
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,10,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,10,4.031393188476563,0.9375
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,11,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,11,4.026352634191513,0.9396999478340149
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,12,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,12,4.0145879509449,0.9408999681472778
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,13,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,13,4.033852825880051,0.9393999576568604
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,14,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,14,4.038704086303712,0.939799964427948
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,15,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,15,4.033423300504684,0.939799964427948
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,16,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,16,4.038473783493042,0.9390999674797058
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,17,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,17,4.038341947793961,0.9384999871253967
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,18,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,18,4.0432183456420905,0.9382999539375305
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,19,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,19,4.03707365322113,0.9408999681472778
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,20,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,20,4.048889601230621,0.9393999576568604
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,21,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,21,4.049417835712433,0.9393999576568604
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,22,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,22,3.96103360915184,0.9398999810218811
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,23,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,23,4.04200405406952,0.9408999681472778
TR_grid_ep9.8,9a89d9397cb532378889e67838630f13f347e174,24,2,9.8,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,24,4.045819779634476,0.941100001335144
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,0,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,0,11.940803634643554,0.9390999674797058
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,1,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,1,4.086696243286133,0.9375
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,2,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,2,4.093683916807175,0.9394999742507935
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,3,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,3,4.0950274939537055,0.9388999938964844
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,4,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,4,4.095921262502671,0.9386999607086182
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,5,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,5,4.099929527282715,0.9395999908447266
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,6,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,6,4.108380188703537,0.9395999908447266
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,7,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,7,4.109468785047531,0.9375999569892883
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,8,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,8,4.101629309177398,0.9381999969482422
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,9,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,9,4.102014302015304,0.9388999938964844
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,10,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,10,4.0180777606964115,0.939799964427948
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,11,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,11,4.024097556352615,0.9400999546051025
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,12,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,12,4.114111953735351,0.9389999508857727
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,13,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,13,4.114764108180999,0.9386000037193298
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,14,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,14,4.113516616821289,0.9404000043869019
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,15,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,15,4.103471441507339,0.9422999620437622
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,16,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,16,4.116684684991836,0.9384999871253967
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,17,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,17,4.029693946838378,0.9390999674797058
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,18,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,18,4.114325916290284,0.9408999681472778
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,19,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,19,4.030728757619857,0.9395999908447266
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,20,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,20,4.02712535238266,0.9405999779701233
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,21,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,21,4.125946975708008,0.9405999779701233
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,22,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,22,4.031372135877609,0.9389999508857727
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,23,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,23,4.117008767604828,0.9399999976158142
TR_grid_ep9.9,9a89d9397cb532378889e67838630f13f347e174,24,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,24,4.113945534467698,0.9411999583244324
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,0,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,0,11.632708610534669,0.9399999976158142
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,1,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,1,4.126507613420487,0.939300000667572
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,2,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,2,4.113961204767227,0.9390999674797058
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,3,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,3,4.048656313180923,0.939799964427948
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,4,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,4,4.137245224237442,0.9409999847412109
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,5,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,5,4.050996345043182,0.9417999982833862
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,6,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,6,4.049410421133041,0.9411999583244324
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,7,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,7,4.133871394634248,0.9401999711990356
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,8,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,8,4.1418409824371345,0.9378999471664429
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,9,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,9,4.13529313993454,0.9381999969482422
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,10,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,10,4.058366335868835,0.9409999847412109
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,11,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,11,4.055775497674943,0.9404000043869019
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,12,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,12,4.055746734619141,0.9420999884605408
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,13,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,13,4.141118136405946,0.941100001335144
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,14,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,14,4.1491478805541995,0.9382999539375305
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,15,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,15,4.144736984014511,0.9422999620437622
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,16,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,16,4.149499450683594,0.9413999915122986
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,17,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,17,4.145210608482361,0.9387999773025513
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,18,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,18,4.061596761465073,0.9407999515533447
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,19,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,19,4.059503526210785,0.9420999884605408
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,20,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,20,4.140618278980255,0.9404999613761902
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,21,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,21,4.061501724958419,0.9405999779701233
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,22,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,22,4.143680462598801,0.9411999583244324
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,23,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,23,4.149814888000488,0.9396999478340149
TR_grid_ep10.0,9a89d9397cb532378889e67838630f13f347e174,24,2,10.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,24,4.149979301452637,0.9402999877929688
