------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      22  |      6  |      1.0205  |     0.9365  |   0.8943  |               |              2.8623  |
|      22  |      7  |      1.0273  |     0.9316  |   0.9043  |               |              3.2434  |
|      22  |      8  |      0.9585  |     0.9688  |   0.9285  |               |              3.6249  |
|      22  |      9  |      0.9326  |     0.9844  |   0.9342  |               |              3.9772  |
|      22  |   eval  |      0.9326  |     0.9844  |   0.9342  |       0.9342  |              4.0052  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4043  |     0.7207  |   0.6871  |               |              0.5060  |
|      23  |      1  |      1.3066  |     0.7656  |   0.7568  |               |              0.9201  |
|      23  |      2  |      1.1836  |     0.8545  |   0.7919  |               |              1.3351  |
|      23  |      3  |      1.1406  |     0.8740  |   0.7793  |               |              1.7165  |
|      23  |      4  |      1.1523  |     0.8486  |   0.8415  |               |              2.0994  |
|      23  |      5  |      1.0869  |     0.8975  |   0.8627  |               |              2.4813  |
|      23  |      6  |      1.0459  |     0.9131  |   0.8885  |               |              2.8634  |
|      23  |      7  |      1.0205  |     0.9316  |   0.9043  |               |              3.2464  |
|      23  |      8  |      0.9746  |     0.9590  |   0.9225  |               |              3.6275  |
|      23  |      9  |      0.9434  |     0.9766  |   0.9309  |               |              3.9796  |
|      23  |   eval  |      0.9434  |     0.9766  |   0.9309  |       0.9309  |              4.0080  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4121  |     0.6982  |   0.7062  |               |              0.4314  |
|      24  |      1  |      1.2988  |     0.7998  |   0.6558  |               |              0.8449  |
|      24  |      2  |      1.2295  |     0.8213  |   0.8098  |               |              1.2607  |
|      24  |      3  |      1.1680  |     0.8428  |   0.7697  |               |              1.6420  |
|      24  |      4  |      1.0986  |     0.8838  |   0.8523  |               |              2.0254  |
|      24  |      5  |      1.0742  |     0.9170  |   0.8526  |               |              2.4078  |
|      24  |      6  |      1.0537  |     0.9131  |   0.8761  |               |              2.7893  |
|      24  |      7  |      1.0059  |     0.9453  |   0.8922  |               |              3.1719  |
|      24  |      8  |      0.9604  |     0.9707  |   0.9224  |               |              3.5528  |
|      24  |      9  |      0.9453  |     0.9756  |   0.9334  |               |              3.9046  |
|      24  |   eval  |      0.9453  |     0.9756  |   0.9334  |       0.9334  |              3.9330  |
------------------------------------------------------------------------------------------------------
|      25  |      0  |      1.4053  |     0.7344  |   0.6888  |               |              0.4175  |
|      25  |      1  |      1.2402  |     0.8291  |   0.7745  |               |              0.8315  |
|      25  |      2  |      1.1865  |     0.8496  |   0.7442  |               |              1.2475  |
|      25  |      3  |      1.2002  |     0.8330  |   0.7987  |               |              1.6291  |
|      25  |      4  |      1.1260  |     0.8750  |   0.8592  |               |              2.0129  |
|      25  |      5  |      1.0977  |     0.8906  |   0.8475  |               |              2.3942  |
|      25  |      6  |      1.0625  |     0.9072  |   0.8759  |               |              2.7765  |
|      25  |      7  |      1.0215  |     0.9355  |   0.8839  |               |              3.1587  |
|      25  |      8  |      0.9707  |     0.9609  |   0.9199  |               |              3.5401  |
|      25  |      9  |      0.9487  |     0.9727  |   0.9333  |               |              3.8925  |
|      25  |   eval  |      0.9487  |     0.9727  |   0.9333  |       0.9333  |              3.9208  |
------------------------------------------------------------------------------------------------------
|      26  |      0  |      1.4453  |     0.6875  |   0.6681  |               |              0.4992  |
|      26  |      1  |      1.2510  |     0.8223  |   0.6686  |               |              0.9140  |
|      26  |      2  |      1.1875  |     0.8320  |   0.8194  |               |              1.3312  |
|      26  |      3  |      1.1729  |     0.8418  |   0.7668  |               |              1.7134  |
|      26  |      4  |      1.1162  |     0.8848  |   0.8323  |               |              2.0962  |
|      26  |      5  |      1.1250  |     0.8672  |   0.8179  |               |              2.4801  |
|      26  |      6  |      1.0391  |     0.9238  |   0.8821  |               |              2.8621  |
