------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      27  |      9  |      0.9399  |     0.9756  |   0.9328  |               |              3.9798  |
|      27  |   eval  |      0.9399  |     0.9756  |   0.9328  |       0.9406  |              4.1510  |
------------------------------------------------------------------------------------------------------
|      28  |      0  |      1.4482  |     0.6943  |   0.6472  |               |              0.5037  |
|      28  |      1  |      1.2695  |     0.8047  |   0.7317  |               |              0.9202  |
|      28  |      2  |      1.1816  |     0.8486  |   0.8090  |               |              1.3379  |
|      28  |      3  |      1.1807  |     0.8398  |   0.8255  |               |              1.7198  |
|      28  |      4  |      1.1094  |     0.8838  |   0.8356  |               |              2.1025  |
|      28  |      5  |      1.1055  |     0.8799  |   0.8493  |               |              2.4860  |
|      28  |      6  |      1.0449  |     0.9238  |   0.8822  |               |              2.8676  |
|      28  |      7  |      1.0312  |     0.9316  |   0.9061  |               |              3.2514  |
|      28  |      8  |      0.9766  |     0.9561  |   0.9181  |               |              3.6328  |
|      28  |      9  |      0.9375  |     0.9805  |   0.9336  |               |              3.9835  |
|      28  |   eval  |      0.9375  |     0.9805  |   0.9336  |       0.9395  |              4.1555  |
------------------------------------------------------------------------------------------------------
|      29  |      0  |      1.4463  |     0.6973  |   0.6237  |               |              0.5019  |
|      29  |      1  |      1.2754  |     0.7969  |   0.6418  |               |              0.9166  |
|      29  |      2  |      1.2021  |     0.8457  |   0.8010  |               |              1.3334  |
|      29  |      3  |      1.1641  |     0.8447  |   0.8208  |               |              1.7142  |
|      29  |      4  |      1.1387  |     0.8652  |   0.8470  |               |              2.1004  |
|      29  |      5  |      1.0879  |     0.9014  |   0.8301  |               |              2.4809  |
